cluster_id,centroid_lat,centroid_lon,nearest_osm_feature,distance_to_osm_m,nearest_osm_lat,nearest_osm_lon,osm_count_within_5km
-1,21.65507,81.7712,Unnamed industrial feature,2750.27,21.6509217,81.7449653,2
-1,21.65578,81.77502,Unnamed industrial feature,2950.84,21.6292685,81.7762855,2
-1,21.66766,81.99477,Unnamed industrial feature,3009.5,21.6429282,81.9829416,1
-1,21.7125,81.47227,Tenga Bhaat Daar Gaon,25083.34,21.4932534,81.4151825,0
444,21.721315,81.48994666666667,Tenga Bhaat Daar Gaon,26511.02,21.4932534,81.4151825,0
-1,21.72994,81.49731,Unnamed industrial feature,25867.01,21.917973,81.6448483,0
-1,21.75053,81.80979,Unnamed industrial feature,12943.36,21.6509217,81.7449653,0
78,21.761024,81.579604,Unnamed industrial feature,18706.11,21.917973,81.6448483,0
-1,21.77732,81.41692,Unnamed industrial feature,28027.93,21.9266021,81.6357431,0
-1,21.7788,81.62454,Unnamed industrial feature,15616.63,21.917973,81.6448483,0
-1,21.80561,81.38593,Unnamed industrial feature,29078.94,21.9266021,81.6357431,0
-1,21.84063,81.59506,Unnamed industrial feature,10017.78,21.917973,81.6448483,0
-1,21.84817,81.43908,Unnamed industrial feature,22086.46,21.9266021,81.6357431,0
-1,21.86637,81.86653,Unnamed industrial feature,11110.5,21.8706965,81.9740957,0
-1,21.8911,81.23802,Durg,39214.81,21.5385992,81.249682,0
-1,21.89755,81.85601,Unnamed industrial feature,12544.89,21.8706965,81.9740957,0
-1,21.89902,81.4156,Unnamed industrial feature,22916.43,21.9266021,81.6357431,0
-1,21.95417,81.73036,Unnamed industrial feature,9695.03,21.917973,81.6448483,0
-1,22.08306,81.96651,Unnamed industrial feature,13739.63,21.9741956,82.0295638,0
-1,22.41925,80.17354,Unnamed industrial feature,14564.28,22.4080563,80.3147048,0
-1,23.19827,81.43784,Khairaha UG mine,4825.76,23.1599789,81.460061,1
-1,23.30687,80.21387,Unnamed industrial feature,8190.06,23.361089,80.159576,0
-1,23.35912,80.32127,Unnamed industrial feature,15410.59,23.3707702,80.1708336,0
-1,23.37692,80.36735,Unnamed industrial feature,20070.04,23.3707702,80.1708336,0
-1,23.38571,80.17319,Unnamed industrial feature,959.2,23.379101,80.1671501,3
-1,23.3891,80.1677,Unnamed industrial feature,1113.25,23.379101,80.1671501,3
-1,23.41997,80.16512,Unnamed industrial feature,4549.15,23.379101,80.1671501,1
-1,23.42085,80.16959,Unnamed industrial feature,4648.95,23.379101,80.1671501,1
-1,23.43578,80.29095,Unnamed industrial feature,13540.64,23.476559,80.1658711,0
80,23.43904666666667,80.23849000000001,Unnamed industrial feature,8501.16,23.476559,80.1658711,0
-1,23.53199,80.15508,Unnamed industrial feature,6261.1,23.476559,80.1658711,0
-1,23.56764,80.67166,Birla White Cement,12717.14,23.6803036,80.6501895,0
-1,23.59054,80.84466,Unnamed industrial feature,4233.61,23.5589611,80.8214538,1
-1,23.59275,80.60061,Birla White Cement,10967.58,23.6803036,80.6501895,0
-1,23.59317,80.84518,Unnamed industrial feature,4507.34,23.5589611,80.8214538,1
-1,23.61934,80.29172,Unnamed industrial feature,4011.92,23.6429664,80.2619558,1
-1,23.74772,80.81366,Unnamed industrial feature,15272.82,23.8762432,80.8666169,0
-1,23.78874,80.25841,Shankar Dall Udyog Katni M.P,12385.36,23.7956396,80.3799057,0
-1,23.82498,80.2467,Unnamed industrial feature,13137.53,23.8662997,80.3677181,0
-1,23.84558,80.55223,Unnamed industrial feature,13083.01,23.8013056,80.4330662,0
-1,23.86403,80.46552,Unnamed industrial feature,6660.62,23.8157021,80.4268286,0
-1,23.96446,80.89069,Unnamed industrial feature,4554.95,23.9849756,80.8518862,1
-1,24.02139,82.55331,Unnamed industrial feature,7219.97,24.083466,82.5741617,0
-1,24.0231,82.55436,Unnamed industrial feature,7007.06,24.083466,82.5741617,0
-1,21.93728,83.33408,Unnamed industrial feature,1512.4,21.9360643,83.3194757,4
79,22.32400827586207,82.6734224137931,Kusmunda Open Cast Mine,982.89,22.3311956,82.6678598,4
-1,18.20193,83.88247,Unnamed industrial feature,7679.59,18.2520602,83.9324857,0
-1,18.5085,84.00751,Unnamed industrial feature,8358.1,18.4663118,84.0731054,0
-1,20.67119,81.63255,Unnamed industrial feature,11001.55,20.6913779,81.5290207,0
-1,20.72581,82.88358,Unnamed industrial feature,4554.96,20.7537976,82.9155645,1
-1,20.98156,83.8084,Unnamed industrial feature,7424.75,21.0367759,83.8486205,0
-1,21.09749,82.7859,Unnamed industrial feature,12997.88,20.9826679,82.8093691,0
-1,21.21196,82.27045,Unnamed industrial feature,23393.25,21.1269049,82.4767953,0
-1,21.29898,82.73138,Unnamed industrial feature,8190.84,21.2757857,82.8064146,0
-1,21.39334,83.10564,Singhal Forestry,10723.55,21.3202503,83.0380851,0
-1,21.55159,81.34774,Durg,8370.61,21.5217377,81.2734464,0
-1,21.55712,81.34634,Durg,8504.17,21.5217377,81.2734464,0
-1,21.58025,81.27422,Durg,5281.0,21.5385992,81.249682,0
-1,21.60536,83.15004,Unnamed industrial feature,10386.92,21.6843476,83.20369,0
-1,21.6117,81.09863,Unnamed industrial feature,14303.3,21.5259311,81.201713,0
-1,21.7211,81.59539,Unnamed industrial feature,17313.19,21.6509217,81.7449653,0
-1,21.75859,81.32267,Durg,25598.55,21.5385992,81.249682,0
-1,21.87607,81.80622,Unnamed industrial feature,17288.87,21.917973,81.6448483,0
-1,21.96422,81.812,Unnamed industrial feature,17990.78,21.917973,81.6448483,0
-1,22.04439,82.43134,Unnamed industrial feature,2585.28,22.0319451,82.4101531,2
-1,22.40756,80.21603,Unnamed industrial feature,10143.83,22.4080563,80.3147048,0
-1,22.42076,80.22512,Unnamed industrial feature,9316.51,22.4080563,80.3147048,0
-1,22.58461,80.2226,Unnamed industrial feature,9689.25,22.5785188,80.3167419,0
-1,23.08052,82.73811,Unnamed industrial feature,22498.17,23.2510142,82.8566122,0
-1,23.32603,80.27336,Unnamed industrial feature,11588.98,23.3707702,80.1708336,0
-1,23.36493,80.36316,Unnamed industrial feature,19642.34,23.3707702,80.1708336,0
-1,23.36988,80.38454,Unnamed industrial feature,21813.77,23.3707702,80.1708336,0
-1,23.39649,80.31813,Unnamed industrial feature,15303.02,23.3707702,80.1708336,0
-1,23.4434,80.256,Unnamed industrial feature,9905.27,23.476559,80.1658711,0
-1,23.46936,80.21214,Unnamed industrial feature,4786.53,23.476559,80.1658711,1
-1,23.49587,80.30118,Unnamed industrial feature,13965.29,23.476559,80.1658711,0
-1,23.59794,80.72274,Unnamed industrial feature,10954.04,23.5589611,80.8214538,0
-1,23.69246,80.17833,Unnamed industrial feature,6616.06,23.6361454,80.1992995,0
-1,23.78169,80.21969,Unnamed industrial feature,14904.74,23.6875006,80.323872,0
-1,23.8823,80.46185,Unnamed industrial feature,6317.77,23.897999,80.4021281,0
-1,23.88492,80.43639,Unnamed industrial feature,3774.72,23.897999,80.4021281,3
-1,23.88498,80.46257,Unnamed industrial feature,6313.17,23.897999,80.4021281,0
-1,23.94476,80.80342,Unnamed industrial feature,4692.98,23.9074056,80.8249113,1
-1,24.08603,80.56355,Unnamed industrial feature,5995.29,24.0535784,80.6107077,0
-1,20.69326,81.67642,Unnamed industrial feature,15334.18,20.6913779,81.5290207,0
-1,23.12926,80.17873,HP Gas Plant Maneri,3664.55,23.1018339,80.1985985,4
-1,23.13055,80.17654,HP Gas Plant Maneri,3909.56,23.1018339,80.1985985,3
-1,23.40146,80.18336,Unnamed industrial feature,2986.31,23.379101,80.1671501,2
-1,23.42755,80.26282,Unnamed industrial feature,11150.59,23.379101,80.1671501,0
-1,23.42894,80.2832,Unnamed industrial feature,13075.04,23.379101,80.1671501,0
-1,23.4299,80.28687,Unnamed industrial feature,13389.01,23.476559,80.1658711,0
-1,23.43521,80.17461,Unnamed industrial feature,4683.42,23.476559,80.1658711,1
-1,23.44024,80.23168,Unnamed industrial feature,7833.98,23.476559,80.1658711,0
-1,23.46304,80.17952,Unnamed industrial feature,2048.85,23.476559,80.1658711,1
-1,23.48719,80.31725,Unnamed industrial feature,15483.79,23.476559,80.1658711,0
-1,23.6145,80.35392,Unnamed industrial feature,7243.1,23.6685715,80.3142696,0
-1,17.90917,80.40681,Unnamed industrial feature,25949.23,18.082543,80.2425635,0
-1,19.88859,80.55945,Surjagarh Iron Ore Mines,35551.95,19.6279034,80.3627551,0
-1,19.88955,80.56866,Surjagarh Iron Ore Mines,36204.22,19.6279034,80.3627551,0
-1,20.87028,81.43261,Unnamed industrial feature,22275.35,20.6913779,81.5290207,0
-1,21.16284,81.01079,Unnamed industrial feature,6675.14,21.1965017,81.0640959,0
-1,21.29979,81.71554,Unnamed industrial feature,2849.43,21.2790449,81.6993946,4
-1,21.30692,80.96558,Unnamed industrial feature,5877.51,21.2872945,81.0182566,0
-1,21.35895,82.68713,Unnamed industrial feature,15433.55,21.2757857,82.8064146,0
-1,21.43391,81.35553,Unnamed industrial feature,5362.33,21.3914549,81.380099,0
-1,21.53215,81.15698,Unnamed industrial feature,4678.44,21.5259311,81.201713,1
-1,21.5923,80.4625,Unnamed industrial feature,21975.99,21.434774,80.3342092,0
-1,21.64405,81.64157,Unnamed industrial feature,10713.44,21.6509217,81.7449653,0
-1,21.7039,81.38878,Durg,23336.55,21.5385992,81.249682,0
-1,21.71105,81.64127,Unnamed industrial feature,12629.58,21.6509217,81.7449653,0
-1,21.71314,82.07008,Unnamed industrial feature,4751.09,21.672524,82.084357,1
-1,21.71579,82.06881,Unnamed industrial feature,5072.03,21.672524,82.084357,0
-1,21.80773,81.84994,Unnamed industrial feature,14602.67,21.8706965,81.9740957,0
-1,21.82829,83.33324,Unnamed industrial feature,6536.95,21.8661935,83.3816546,0
-1,21.82848,83.33368,Unnamed industrial feature,6488.62,21.8661935,83.3816546,0
-1,21.8725,81.5233,Unnamed industrial feature,13067.93,21.9266021,81.6357431,0
-1,22.39198,80.2023,Unnamed industrial feature,11693.2,22.4080563,80.3147048,0
-1,22.40413,80.16892,Unnamed industrial feature,14993.08,22.4080563,80.3147048,0
-1,22.41964,80.17029,Unnamed industrial feature,14900.83,22.4080563,80.3147048,0
-1,22.41995,80.17345,Unnamed industrial feature,14580.32,22.4080563,80.3147048,0
-1,22.42026,80.17659,Unnamed industrial feature,14262.12,22.4080563,80.3147048,0
-1,22.71444,80.37048,Unnamed industrial feature,1614.37,22.7250868,80.381181,1
-1,22.71626,80.36861,Unnamed industrial feature,1620.43,22.7250868,80.381181,1
-1,23.1332,80.17173,HP Gas Plant Maneri,4440.1,23.1018339,80.1985985,2
-1,23.1374,80.16142,HP Gas Plant Maneri,5485.96,23.1018339,80.1985985,0
-1,23.30625,80.21847,Unnamed industrial feature,8563.94,23.361089,80.159576,0
-1,23.33529,80.24928,Unnamed industrial feature,8927.32,23.3707702,80.1708336,0
-1,23.3579,80.37218,Unnamed industrial feature,20602.62,23.3707702,80.1708336,0
-1,23.35823,80.37555,Unnamed industrial feature,20943.31,23.3707702,80.1708336,0
-1,23.35924,80.37405,Unnamed industrial feature,20783.22,23.3707702,80.1708336,0
-1,23.36163,80.34315,Unnamed industrial feature,17618.65,23.3707702,80.1708336,0
-1,23.36195,80.34653,Unnamed industrial feature,17961.11,23.3707702,80.1708336,0
-1,23.37026,80.37972,Unnamed industrial feature,21321.6,23.3707702,80.1708336,0
-1,23.39112,80.15884,Unnamed industrial feature,1582.86,23.379101,80.1671501,3
-1,23.41101,80.15018,Unnamed industrial feature,3948.22,23.379101,80.1671501,2
-1,23.41389,80.17971,Unnamed industrial feature,4075.19,23.379101,80.1671501,2
-1,23.42736,80.15843,Unnamed industrial feature,5439.44,23.379101,80.1671501,0
-1,23.43,80.15755,Unnamed industrial feature,5246.25,23.476559,80.1658711,0
-1,23.43091,80.1674,Unnamed industrial feature,5078.33,23.476559,80.1658711,0
-1,23.43346,80.16773,Unnamed industrial feature,4796.14,23.476559,80.1658711,1
82,23.443044,80.20560800000001,Unnamed industrial feature,5506.14,23.476559,80.1658711,0
-1,23.47944,80.35442,Unnamed industrial feature,19232.66,23.476559,80.1658711,0
-1,23.50854,80.16548,Unnamed industrial feature,3556.35,23.476559,80.1658711,1
-1,23.55852,80.17531,Unnamed industrial feature,4137.62,23.5956099,80.1785766,1
-1,23.56133,80.55107,Unnamed industrial feature,9633.4,23.4764557,80.5700231,0
-1,23.56166,80.5546,Unnamed industrial feature,9603.9,23.4764557,80.5700231,0
-1,23.65168,80.38626,Unnamed industrial feature,7087.25,23.7137944,80.370655,0
-1,23.6647,80.63559,Birla White Cement,2284.93,23.6803036,80.6501895,2
-1,23.70329,80.25212,Unnamed industrial feature,6782.05,23.6429664,80.2619558,0
-1,23.705,80.73853,Unnamed industrial feature,9134.54,23.6848703,80.6515533,0
-1,23.71298,80.52843,Unnamed industrial feature,2993.84,23.7272598,80.5533617,1
-1,24.0365,80.64864,Unnamed industrial feature,2513.2,24.0226777,80.6682193,3
-1,21.43801,81.71534,Unnamed industrial feature,7773.15,21.486042,81.7699152,0
-1,17.87831,82.0422,Upper Sileru Power House,17827.33,18.0371452,82.0192773,0
-1,18.15654,80.63727,Bhadradri Thermal Power Plant,17895.16,18.0282273,80.7394614,0
-1,18.27099,80.40514,Unnamed industrial feature,7596.86,18.2694426,80.4770687,0
-1,18.42284,83.52065,Unnamed industrial feature,3501.68,18.4472615,83.5416076,1
-1,18.86071,83.33503,"APSRTC Bus Depot, Parvathipuram",13414.73,18.7728343,83.4223545,0
-1,19.15309,82.46809,Unnamed industrial feature,30384.1,18.8941466,82.5603913,0
-1,19.33528,82.00847,Nagarnar Steel Plant,31733.49,19.0916395,82.1658448,0
-1,19.33631,82.00779,Nagarnar Steel Plant,31868.42,19.0916395,82.1658448,0
-1,19.63526,82.15455,Unnamed industrial feature,6481.56,19.6695441,82.2046074,0
-1,19.63573,82.15838,Unnamed industrial feature,6129.51,19.6695441,82.2046074,0
-1,19.78325,82.17805,Unnamed industrial feature,12945.48,19.6695441,82.2046074,0
-1,19.81066,80.41887,Surjagarh Iron Ore Mines,21153.46,19.6279034,80.3627551,0
-1,19.84685,80.52267,Surjagarh Iron Ore Mines,29543.94,19.6279034,80.3627551,0
-1,20.26476,82.84341,Unnamed industrial feature,697.04,20.2587599,82.8414752,2
-1,21.09055,82.75221,Unnamed industrial feature,13382.58,20.9826679,82.8093691,0
-1,20.95847,80.80814,Unnamed industrial feature,9266.12,21.0386547,80.8324402,0
-1,21.06696,81.32263,Unnamed industrial feature,9613.82,21.152465,81.3363608,0
-1,21.21398,82.6661,Unnamed industrial feature,16084.13,21.2757857,82.8064146,0
-1,21.25416,81.19387,Unnamed industrial feature,6844.09,21.1936438,81.2059231,0
-1,21.28405,81.1464,Unnamed industrial feature,10297.83,21.1922344,81.1593908,0
-1,21.34075,81.44721,Unnamed industrial feature,2871.43,21.3664824,81.4448843,3
-1,21.4009,81.2888,Unnamed industrial feature,5773.4,21.3530357,81.3104072,0
-1,21.44259,82.16326,Unnamed industrial feature,19613.05,21.5633818,82.0251114,0
-1,21.44347,80.47221,Unnamed industrial feature,14186.15,21.423104,80.3369101,0
-1,21.45329,81.09576,Unnamed industrial feature,13616.83,21.5259311,81.201713,0
-1,21.46114,81.48682,Tenga Bhaat Daar Gaon,8227.87,21.4932534,81.4151825,0
-1,21.49722,81.61596,Unnamed industrial feature,12185.61,21.3914025,81.6465778,0
-1,21.5461,81.20052,Unnamed industrial feature,2246.07,21.5259311,81.201713,1
114,21.6213,81.48893000000001,Tenga Bhaat Daar Gaon,16152.14,21.4932534,81.4151825,0
-1,21.6602,82.00774,Unnamed industrial feature,3202.64,21.6429282,81.9829416,1
-1,21.66198,81.13802,Unnamed industrial feature,16499.11,21.5259311,81.201713,0
-1,21.66524,81.90948,Unnamed industrial feature,7987.18,21.6429282,81.9829416,0
-1,21.67604,81.79968,Unnamed industrial feature,5735.29,21.6292685,81.7762855,0
-1,21.67694,81.79969,Unnamed industrial feature,5826.62,21.6292685,81.7762855,0
-1,21.67874,81.27367,Durg,15779.04,21.5385992,81.249682,0
-1,21.68235,81.64134,Unnamed industrial feature,11264.32,21.6509217,81.7449653,0
-1,21.73434,81.56042,Unnamed industrial feature,21203.73,21.6509217,81.7449653,0
-1,21.73727,81.36951,Durg,25326.21,21.5385992,81.249682,0
-1,21.7683,81.6689,Unnamed industrial feature,15234.89,21.6509217,81.7449653,0
-1,21.76839,81.66931,Unnamed industrial feature,15221.67,21.6509217,81.7449653,0
-1,21.77921,81.58569,Unnamed industrial feature,16593.83,21.917973,81.6448483,0
-1,21.79062,81.88485,Unnamed industrial feature,12811.88,21.8706965,81.9740957,0
-1,21.79337,81.88516,Unnamed industrial feature,12577.84,21.8706965,81.9740957,0
-1,21.79993,81.58679,Unnamed industrial feature,14428.65,21.917973,81.6448483,0
-1,21.80657,81.53941,Unnamed industrial feature,16487.73,21.917973,81.6448483,0
-1,21.81372,81.29798,Durg,30996.45,21.5385992,81.249682,0
-1,21.81808,81.84547,Unnamed industrial feature,14507.63,21.8706965,81.9740957,0
-1,21.82428,81.28532,Durg,31978.98,21.5385992,81.249682,0
-1,21.86434,81.84735,Unnamed industrial feature,13098.5,21.8706965,81.9740957,0
-1,21.87353,81.54459,Unnamed industrial feature,11102.58,21.9266021,81.6357431,0
-1,21.90948,81.88898,Unnamed industrial feature,9783.78,21.8706965,81.9740957,0
-1,21.95193,81.68268,Unnamed industrial feature,5429.91,21.917973,81.6448483,0
-1,22.06394,81.51495,Unnamed industrial feature,19705.66,21.9266021,81.6357431,0
-1,22.3913,80.20313,Unnamed industrial feature,11620.8,22.4080563,80.3147048,0
-1,22.39823,80.1673,Unnamed industrial feature,15192.92,22.4080563,80.3147048,0
-1,22.4145,80.17487,Unnamed industrial feature,14392.37,22.4080563,80.3147048,0
-1,22.49386,80.16071,Unnamed industrial feature,17484.74,22.4413273,80.3210931,0
-1,22.76862,80.20245,Unnamed industrial feature,8155.59,22.8231329,80.2556771,0
-1,22.76899,80.20531,Unnamed industrial feature,7931.14,22.8231329,80.2556771,0
-1,23.19738,81.41463,Khairaha UG mine,6233.93,23.1599789,81.460061,0
-1,23.35377,81.40649,Unnamed industrial feature,9534.22,23.2832996,81.3533003,0
-1,23.36798,80.3818,Unnamed industrial feature,21536.26,23.3707702,80.1708336,0
-1,23.37503,80.37554,Unnamed industrial feature,20899.86,23.3707702,80.1708336,0
-1,23.41211,80.18006,Unnamed industrial feature,3899.73,23.379101,80.1671501,2
-1,23.41322,80.18278,Unnamed industrial feature,4115.53,23.379101,80.1671501,2
-1,23.42096,80.24365,Unnamed industrial feature,9089.02,23.379101,80.1671501,0
-1,23.4265,80.23484,Unnamed industrial feature,8688.68,23.379101,80.1671501,0
-1,23.4273,80.2324,Unnamed industrial feature,8547.55,23.379101,80.1671501,0
-1,23.43352,80.22867,Unnamed industrial feature,7996.2,23.476559,80.1658711,0
-1,23.45391,80.20502,Unnamed industrial feature,4721.01,23.476559,80.1658711,1
-1,23.45919,80.40841,Unnamed industrial feature,16557.3,23.4735647,80.5699808,0
-1,23.46279,80.2141,Unnamed industrial feature,5151.9,23.476559,80.1658711,0
-1,23.47613,80.22776,Unnamed industrial feature,6312.27,23.476559,80.1658711,0
-1,23.4914,80.25674,Unnamed industrial feature,9413.03,23.476559,80.1658711,0
-1,23.50987,80.24889,Unnamed industrial feature,9240.89,23.476559,80.1658711,0
-1,23.53783,80.2322,Unnamed industrial feature,7186.28,23.5986973,80.2084994,0
-1,23.61497,80.3521,Unnamed industrial feature,7097.44,23.6685715,80.3142696,0
-1,23.63777,80.60194,Birla White Cement,6820.36,23.6803036,80.6501895,0
-1,23.66816,80.16376,Unnamed industrial feature,4777.28,23.6280463,80.1805562,2
-1,23.86229,80.24514,Unnamed industrial feature,12472.75,23.8662997,80.3677181,0
-1,23.99172,80.43523,Unnamed industrial feature,2859.28,23.9752435,80.4568374,1
-1,17.75566,82.02498,Donkarayi Power House,30045.8,17.9328225,81.8106443,0
-1,17.90588,80.39742,Unnamed industrial feature,25575.27,18.082543,80.2425635,0
-1,18.27492,82.08589,Balimela Power House,7972.55,18.2074394,82.0603778,0
-1,18.40968,80.52057,Unnamed industrial feature,10426.02,18.4867713,80.4643071,0
-1,18.47756,80.45264,Unnamed industrial feature,1600.94,18.4867713,80.4643071,1
-1,19.39474,81.94781,Unnamed industrial feature,40717.8,19.6695441,82.2046074,0
-1,19.60281,82.78996,Indravati Dam,20869.21,19.4269759,82.8595848,0
-1,19.68236,81.70829,Unnamed industrial feature,51492.75,19.4394398,81.2898857,0
-1,19.81504,82.44778,Unnamed industrial feature,30157.15,19.6695441,82.2046074,0
-1,19.87102,80.67263,Surjagarh Iron Ore Mines,42219.52,19.6279034,80.3627551,0
-1,19.89985,82.13866,Unnamed industrial feature,26522.16,19.6695441,82.2046074,0
-1,19.95539,80.71576,Unnamed industrial feature,32885.65,20.1927991,80.9035295,0
-1,20.03595,82.47455,Unnamed industrial feature,22269.64,20.1307719,82.6623773,0
-1,20.10428,81.77417,Unnamed industrial feature,66049.39,19.6695441,82.2046074,0
-1,20.1088,80.5834,Unnamed industrial feature,34698.62,20.1927991,80.9035295,0
