latitude,longitude,bright_ti4,scan,track,confidence,version,bright_ti5,frp,daynight,type,acq_DateTime
21.55956,81.75487,308.99,0.41,0.37,n,2,291.65,1.32,N,0.0,2025-09-05 20:02:00
21.73395,83.84921,307.92,0.38,0.36,n,2,291.4,2.14,N,0.0,2025-09-05 20:02:00
21.75873,83.84232,309.96,0.38,0.36,n,2,291.04,1.39,N,2.0,2025-09-05 20:02:00
21.76202,83.84291,312.15,0.38,0.36,n,2,289.08,1.39,N,2.0,2025-09-05 20:02:00
21.77692,83.83423,302.62,0.38,0.36,n,2,284.57,0.82,N,2.0,2025-09-05 20:02:00
21.77964,83.8385,301.55,0.38,0.36,n,2,280.73,0.47,N,2.0,2025-09-05 20:02:00
21.85488,83.96526,309.68,0.38,0.36,n,2,284.15,1.31,N,0.0,2025-09-05 20:02:00
21.87754,83.49536,305.3,0.39,0.36,n,2,288.0,0.58,N,2.0,2025-09-05 20:02:00
21.87826,83.55627,307.0,0.38,0.36,n,2,289.19,0.89,N,2.0,2025-09-05 20:02:00
21.91631,83.35388,305.87,0.39,0.36,n,2,289.72,1.28,N,2.0,2025-09-05 20:02:00
21.92019,83.35075,336.1,0.39,0.36,n,2,292.27,2.37,N,2.0,2025-09-05 20:02:00
21.92076,83.34705,306.93,0.39,0.36,n,2,289.46,2.37,N,2.0,2025-09-05 20:02:00
21.98587,83.23257,308.72,0.39,0.36,n,2,285.22,1.01,N,2.0,2025-09-05 20:02:00
22.00314,82.66849,313.15,0.4,0.37,n,2,291.74,1.98,N,2.0,2025-09-05 20:02:00
22.00591,82.67287,305.86,0.4,0.37,n,2,290.93,0.9,N,2.0,2025-09-05 20:02:00
22.00648,82.66906,306.49,0.4,0.37,n,2,291.3,0.9,N,2.0,2025-09-05 20:02:00
22.02123,83.37929,306.16,0.39,0.36,n,2,291.46,1.05,N,2.0,2025-09-05 20:02:00
22.03012,83.36562,309.75,0.39,0.36,n,2,291.13,1.36,N,2.0,2025-09-05 20:02:00
22.03901,83.35194,321.94,0.39,0.36,n,2,292.77,1.91,N,2.0,2025-09-05 20:02:00
22.04024,83.73962,307.52,0.38,0.36,n,2,275.71,1.09,N,2.0,2025-09-05 20:02:00
22.04082,83.73592,302.09,0.38,0.36,n,2,270.17,0.94,N,2.0,2025-09-05 20:02:00
22.04139,83.73224,311.26,0.38,0.36,n,2,270.46,0.94,N,2.0,2025-09-05 20:02:00
22.04197,83.72855,305.39,0.38,0.36,n,2,276.62,1.21,N,2.0,2025-09-05 20:02:00
22.04469,83.73283,308.93,0.38,0.36,n,2,275.5,0.94,N,2.0,2025-09-05 20:02:00
22.33148,82.60531,310.12,0.4,0.37,n,2,289.54,1.45,N,2.0,2025-09-05 20:02:00
23.16466,82.33893,311.48,0.41,0.37,n,2,288.62,1.25,N,2.0,2025-09-05 20:02:00
23.16523,82.33498,317.08,0.41,0.37,n,2,288.06,1.25,N,2.0,2025-09-05 20:02:00
23.16747,82.34348,319.81,0.41,0.37,n,2,291.1,2.36,N,2.0,2025-09-05 20:02:00
23.16805,82.33952,330.88,0.41,0.37,n,2,291.19,1.95,N,2.0,2025-09-05 20:02:00
23.16862,82.33556,313.57,0.41,0.37,n,2,287.83,1.95,N,2.0,2025-09-05 20:02:00
24.01216,80.52988,306.93,0.49,0.4,n,2,291.01,1.37,N,2.0,2025-09-05 20:02:00
24.05382,80.61414,305.57,0.48,0.4,n,2,291.4,1.1,N,2.0,2025-09-05 20:02:00
21.18147,81.38945,313.67,0.42,0.38,n,2,290.21,1.47,N,3.0,2025-09-05 20:03:00
21.18204,81.38539,315.26,0.42,0.38,n,2,291.6,1.47,N,3.0,2025-09-05 20:03:00
21.18262,81.38133,306.5,0.42,0.38,n,2,290.66,1.26,N,2.0,2025-09-05 20:03:00
21.18493,81.39,321.86,0.42,0.38,n,2,291.09,1.47,N,3.0,2025-09-05 20:03:00
21.1855,81.38596,310.58,0.42,0.38,n,2,290.88,1.47,N,3.0,2025-09-05 20:03:00
21.18838,81.39057,333.77,0.42,0.38,n,2,291.76,4.89,N,2.0,2025-09-05 20:03:00
21.19528,81.41652,309.18,0.42,0.38,n,2,290.64,1.23,N,2.0,2025-09-05 20:03:00
21.19873,81.41708,323.05,0.42,0.38,n,2,290.58,1.75,N,2.0,2025-09-05 20:03:00
21.23843,81.3863,303.99,0.42,0.38,n,2,289.98,0.85,N,2.0,2025-09-05 20:03:00
21.24598,81.77022,305.94,0.41,0.37,n,2,291.07,1.74,N,0.0,2025-09-05 20:03:00
21.34515,81.66492,306.66,0.41,0.37,n,2,290.56,1.55,N,0.0,2025-09-05 20:03:00
21.91879,83.35001,331.94,0.4,0.44,n,2,293.91,5.96,D,2.0,2025-09-06 07:15:00
21.92349,83.35292,329.39,0.4,0.44,n,2,288.99,3.64,D,2.0,2025-09-06 07:15:00
23.1651,82.338,337.41,0.43,0.46,n,2,292.56,4.67,D,2.0,2025-09-06 07:15:00
23.1659,82.34215,338.5,0.43,0.46,n,2,293.01,4.67,D,2.0,2025-09-06 07:15:00
21.68007,84.04079,310.99,0.53,0.42,n,2,290.67,2.28,N,2.0,2025-09-06 19:43:00
21.68073,84.03564,313.82,0.53,0.42,n,2,289.61,2.28,N,2.0,2025-09-06 19:43:00
21.73491,83.98069,315.41,0.54,0.42,n,2,290.08,3.16,N,2.0,2025-09-06 19:43:00
21.75655,84.02616,305.83,0.53,0.42,n,2,289.8,1.43,N,2.0,2025-09-06 19:43:00
21.75693,83.84019,307.11,0.55,0.42,n,2,289.9,2.41,N,2.0,2025-09-06 19:43:00
21.75722,84.02099,307.49,0.53,0.42,n,2,290.13,2.92,N,2.0,2025-09-06 19:43:00
21.76083,83.84075,325.7,0.55,0.42,n,2,289.88,2.41,N,2.0,2025-09-06 19:43:00
21.98657,83.23421,305.53,0.4,0.44,n,2,287.38,1.47,N,2.0,2025-09-06 19:43:00
21.98687,83.23322,304.23,0.4,0.44,n,2,285.6,1.78,N,2.0,2025-09-06 19:43:00
22.08396,83.11695,304.75,0.4,0.45,n,2,287.29,1.07,N,0.0,2025-09-06 19:43:00
22.33125,82.60678,311.37,0.44,0.46,n,2,282.91,0.89,N,2.0,2025-09-06 19:43:00
23.1627,82.33543,299.62,0.47,0.47,n,2,279.27,0.4,N,2.0,2025-09-06 19:43:00
23.16379,82.33314,314.18,0.47,0.47,n,2,280.0,2.24,N,2.0,2025-09-06 19:43:00
23.16653,82.34053,327.13,0.46,0.47,n,2,281.1,4.58,N,2.0,2025-09-06 19:43:00
23.16706,82.33602,339.86,0.47,0.47,n,2,281.26,4.58,N,2.0,2025-09-06 19:43:00
23.16715,82.34272,308.33,0.47,0.47,n,2,280.23,1.96,N,2.0,2025-09-06 19:43:00
23.16765,82.33818,323.3,0.47,0.47,n,2,280.8,3.93,N,2.0,2025-09-06 19:43:00
23.16816,82.33366,338.55,0.47,0.47,n,2,281.24,3.93,N,2.0,2025-09-06 19:43:00
21.18201,81.3849,304.91,0.5,0.49,n,2,272.42,1.07,N,3.0,2025-09-06 19:44:00
21.2151,82.13502,300.65,0.45,0.47,n,2,277.75,1.55,N,0.0,2025-09-06 19:44:00
21.67281,82.08186,305.52,0.46,0.47,n,2,278.45,1.0,N,2.0,2025-09-06 19:44:00
23.16676,82.33752,354.82,0.43,0.62,n,2,290.68,8.6,D,2.0,2025-09-07 06:56:00
21.68155,84.03868,312.67,0.35,0.57,n,2,282.77,1.26,N,2.0,2025-09-07 19:25:00
21.68188,84.03527,307.54,0.35,0.57,n,2,281.52,1.26,N,2.0,2025-09-07 19:25:00
21.73509,83.9795,305.97,0.35,0.57,n,2,273.94,1.76,N,2.0,2025-09-07 19:25:00
21.75712,84.02394,300.95,0.35,0.57,n,2,265.6,0.78,N,2.0,2025-09-07 19:25:00
21.76829,84.01834,298.03,0.35,0.57,n,2,264.5,0.88,N,2.0,2025-09-07 19:25:00
22.08901,83.11356,300.82,0.78,0.78,n,2,281.07,1.6,N,0.0,2025-09-07 21:05:00
23.16436,82.33576,321.61,0.66,0.73,n,2,284.61,3.69,N,2.0,2025-09-07 21:05:00
23.16607,82.32909,311.58,0.66,0.73,n,2,283.93,3.69,N,2.0,2025-09-07 21:05:00
23.16632,82.33727,334.09,0.66,0.73,n,2,284.64,9.37,N,2.0,2025-09-07 21:05:00
23.16792,82.33094,317.98,0.66,0.73,n,2,283.98,5.85,N,2.0,2025-09-07 21:05:00
23.17089,82.33759,322.41,0.66,0.73,n,2,284.3,3.69,N,2.0,2025-09-07 21:05:00
22.03975,83.73116,335.31,0.43,0.62,n,2,289.53,7.21,D,2.0,2025-09-08 08:18:00
23.16239,82.33757,336.58,0.36,0.58,n,2,290.62,3.95,D,2.0,2025-09-08 08:18:00
21.67691,84.03423,300.12,0.71,0.75,n,2,281.46,0.59,N,2.0,2025-09-08 19:06:00
21.68284,84.03917,299.27,0.71,0.75,n,2,279.98,1.34,N,2.0,2025-09-08 19:06:00
21.68334,84.03213,301.93,0.71,0.75,n,2,281.95,1.9,N,0.0,2025-09-08 19:06:00
21.75853,83.83807,299.04,0.73,0.76,n,2,281.74,1.23,N,2.0,2025-09-08 19:06:00
21.76044,84.01736,300.96,0.71,0.75,n,2,280.18,2.3,N,2.0,2025-09-08 19:06:00
21.76069,83.83974,301.1,0.73,0.76,n,2,281.41,1.56,N,2.0,2025-09-08 19:06:00
21.76151,84.01867,301.74,0.71,0.75,n,2,280.01,3.14,N,2.0,2025-09-08 19:06:00
21.76741,84.01805,301.3,0.71,0.75,n,2,280.44,3.18,N,2.0,2025-09-08 19:06:00
21.87826,83.55264,298.33,0.77,0.77,n,2,279.38,1.58,N,2.0,2025-09-08 19:06:00
21.88149,83.55357,297.46,0.77,0.77,n,2,279.66,2.16,N,2.0,2025-09-08 19:06:00
21.92172,83.34838,301.89,0.79,0.78,n,2,280.7,2.31,N,2.0,2025-09-08 19:06:00
21.92378,83.34883,300.96,0.79,0.78,n,2,280.32,2.45,N,2.0,2025-09-08 19:06:00
21.36706,81.67841,299.39,0.33,0.55,n,2,274.43,0.7,N,2.0,2025-09-08 20:46:00
21.37665,81.67996,316.23,0.33,0.55,n,2,283.2,1.28,N,2.0,2025-09-08 20:46:00
21.37698,81.68092,314.29,0.33,0.55,n,2,281.52,2.08,N,2.0,2025-09-08 20:46:00
21.54477,81.94728,304.26,0.34,0.56,n,2,284.25,0.47,N,2.0,2025-09-08 20:46:00
21.67086,82.08212,303.64,0.34,0.56,n,2,284.89,0.59,N,2.0,2025-09-08 20:46:00
21.72997,82.21437,304.62,0.35,0.57,n,2,283.55,0.63,N,2.0,2025-09-08 20:46:00
21.73393,83.84763,310.69,0.44,0.63,n,2,285.31,1.21,N,0.0,2025-09-08 20:46:00
21.75915,83.84132,306.89,0.44,0.63,n,2,285.32,0.88,N,2.0,2025-09-08 20:46:00
21.76151,83.84042,302.51,0.44,0.62,n,2,284.93,0.66,N,2.0,2025-09-08 20:46:00
21.77881,83.83314,304.11,0.44,0.62,n,2,284.36,0.91,N,2.0,2025-09-08 20:46:00
21.79985,82.03992,303.08,0.34,0.56,n,2,282.8,0.36,N,0.0,2025-09-08 20:46:00
21.80535,83.88264,302.83,0.44,0.63,n,2,285.41,0.75,N,0.0,2025-09-08 20:46:00
21.92044,83.35156,310.63,0.41,0.61,n,2,283.1,2.28,N,2.0,2025-09-08 20:46:00
21.92131,83.34771,309.1,0.41,0.6,n,2,282.7,2.65,N,2.0,2025-09-08 20:46:00
22.00243,82.669,303.34,0.37,0.58,n,2,282.3,0.74,N,2.0,2025-09-08 20:46:00
22.00765,82.67025,305.46,0.37,0.58,n,2,282.55,0.87,N,2.0,2025-09-08 20:46:00
22.04106,83.35358,302.41,0.41,0.6,n,2,282.11,0.83,N,2.0,2025-09-08 20:46:00
22.04192,83.34973,303.24,0.41,0.6,n,2,281.95,0.83,N,2.0,2025-09-08 20:46:00
22.15718,82.09399,303.25,0.34,0.56,n,2,284.06,0.47,N,0.0,2025-09-08 20:46:00
22.31666,82.53384,296.0,0.36,0.57,n,2,270.42,0.62,N,2.0,2025-09-08 20:46:00
22.31815,82.52709,298.51,0.36,0.57,n,2,273.52,0.84,N,2.0,2025-09-08 20:46:00
23.16989,82.33474,298.2,0.33,0.55,n,2,274.61,1.35,N,2.0,2025-09-08 20:46:00
19.09297,82.17058,330.21,0.39,0.44,n,2,289.45,4.44,D,2.0,2025-09-14 08:04:00
19.09855,82.1679,312.33,0.44,0.38,n,2,288.41,1.95,N,2.0,2025-09-16 19:57:00
19.10205,82.16845,307.97,0.44,0.38,n,2,288.59,1.14,N,2.0,2025-09-16 19:57:00
19.10265,82.16434,304.2,0.44,0.38,n,2,287.4,0.58,N,2.0,2025-09-16 19:57:00
21.67731,84.04082,333.42,0.46,0.47,n,2,289.97,7.08,D,2.0,2025-09-17 07:08:00
21.67987,84.03826,326.21,0.44,0.46,n,2,288.57,3.51,N,2.0,2025-09-17 19:37:00
21.73455,83.98046,312.91,0.45,0.47,n,2,285.51,2.14,N,2.0,2025-09-17 19:37:00
21.73762,83.97889,309.66,0.45,0.47,n,2,283.98,1.22,N,0.0,2025-09-17 19:37:00
21.75574,83.84181,295.64,0.45,0.47,n,2,263.13,0.78,N,2.0,2025-09-17 19:37:00
21.75786,83.83989,300.56,0.46,0.47,n,2,267.0,0.77,N,2.0,2025-09-17 19:37:00
21.75877,84.02135,303.89,0.44,0.46,n,2,279.42,0.97,N,2.0,2025-09-17 19:37:00
21.76006,83.84238,298.87,0.45,0.47,n,2,265.45,0.88,N,2.0,2025-09-17 19:37:00
21.76354,84.01765,307.7,0.44,0.46,n,2,281.48,1.69,N,2.0,2025-09-17 19:37:00
21.7673,84.02255,300.25,0.44,0.46,n,2,277.8,0.77,N,2.0,2025-09-17 19:37:00
21.76781,84.01825,312.54,0.44,0.46,n,2,279.57,2.28,N,2.0,2025-09-17 19:37:00
19.09251,82.17086,302.69,0.54,0.51,n,2,288.77,1.88,N,2.0,2025-09-17 19:38:00
19.09775,82.16634,309.18,0.54,0.51,n,2,289.17,1.35,N,2.0,2025-09-17 19:38:00
19.10241,82.16693,302.93,0.54,0.51,n,2,289.14,1.35,N,2.0,2025-09-17 19:38:00
21.37821,81.67719,305.31,0.63,0.72,n,2,279.51,1.78,N,2.0,2025-09-18 19:18:00
21.68005,84.03676,319.75,0.45,0.63,n,2,287.28,3.79,N,2.0,2025-09-18 19:18:00
21.68045,84.03413,318.28,0.45,0.63,n,2,286.85,3.67,N,2.0,2025-09-18 19:18:00
21.73815,83.97867,300.7,0.45,0.63,n,2,273.82,0.58,N,0.0,2025-09-18 19:18:00
21.75781,84.02094,303.4,0.45,0.63,n,2,267.61,0.98,N,2.0,2025-09-18 19:18:00
21.76221,83.84208,306.32,0.46,0.64,n,2,275.26,1.7,N,2.0,2025-09-18 19:18:00
21.76402,84.01719,298.34,0.45,0.63,n,2,267.88,0.94,N,2.0,2025-09-18 19:18:00
21.76983,84.01781,300.21,0.45,0.63,n,2,271.09,0.94,N,2.0,2025-09-18 19:18:00
21.88149,83.55166,307.47,0.48,0.65,n,2,284.77,1.2,N,2.0,2025-09-18 19:18:00
21.92347,83.348,314.46,0.5,0.66,n,2,279.63,2.83,N,2.0,2025-09-18 19:18:00
22.00656,82.66806,299.98,0.55,0.68,n,2,272.5,1.06,N,2.0,2025-09-18 19:18:00
22.04047,83.73654,306.91,0.47,0.64,n,2,283.42,2.55,N,2.0,2025-09-18 19:18:00
22.04086,83.73192,311.43,0.47,0.64,n,2,284.45,3.04,N,2.0,2025-09-18 19:18:00
22.04099,83.34789,304.68,0.5,0.66,n,2,276.84,2.8,N,2.0,2025-09-18 19:18:00
22.04228,83.34836,302.96,0.5,0.66,n,2,275.93,0.47,N,2.0,2025-09-18 19:18:00
22.04261,83.73592,306.5,0.47,0.64,n,2,283.98,1.8,N,2.0,2025-09-18 19:18:00
22.04303,83.73132,311.04,0.47,0.64,n,2,285.03,1.8,N,2.0,2025-09-18 19:18:00
22.06737,83.70215,300.44,0.47,0.64,n,2,282.37,1.29,N,0.0,2025-09-18 19:18:00
22.08566,83.11577,304.23,0.52,0.67,n,2,287.4,1.26,N,0.0,2025-09-18 19:18:00
22.08591,83.11564,305.35,0.52,0.67,n,2,286.92,0.99,N,0.0,2025-09-18 19:18:00
23.16796,82.33534,305.99,0.6,0.7,n,2,270.99,3.77,N,2.0,2025-09-18 19:18:00
23.16796,82.33643,302.2,0.6,0.7,n,2,271.11,2.25,N,2.0,2025-09-18 19:18:00
23.16837,82.3295,306.88,0.6,0.7,n,2,270.13,3.07,N,2.0,2025-09-18 19:18:00
23.16841,82.33054,312.26,0.6,0.7,n,2,270.03,2.25,N,2.0,2025-09-18 19:18:00
19.09967,82.16208,300.93,0.55,0.68,n,2,287.48,2.08,N,2.0,2025-09-18 19:19:00
21.68026,84.03482,311.42,0.72,0.75,n,2,284.38,4.04,N,2.0,2025-09-18 20:58:00
21.73494,83.84441,305.27,0.7,0.75,n,2,285.54,1.34,N,0.0,2025-09-18 20:58:00
21.75653,84.02254,309.38,0.71,0.75,n,2,285.01,2.31,N,2.0,2025-09-18 20:58:00
21.75968,83.84021,303.08,0.69,0.75,n,2,285.49,0.92,N,2.0,2025-09-18 20:58:00
21.76493,84.01783,308.83,0.71,0.75,n,2,284.71,4.54,N,2.0,2025-09-18 20:58:00
21.87793,83.49213,296.01,0.66,0.73,n,2,276.92,1.66,N,2.0,2025-09-18 20:58:00
22.01818,82.17626,295.39,0.54,0.68,n,2,266.89,0.64,N,0.0,2025-09-18 20:58:00
22.0861,83.11096,301.11,0.62,0.71,n,2,281.88,1.28,N,0.0,2025-09-18 20:58:00
22.31573,82.52089,305.06,0.56,0.69,n,2,281.8,1.04,N,2.0,2025-09-18 20:58:00
19.09857,82.16594,306.78,0.62,0.72,n,2,287.26,2.02,N,2.0,2025-09-18 20:59:00
19.09858,82.16578,306.22,0.62,0.72,n,2,287.05,2.03,N,2.0,2025-09-18 20:59:00
21.19531,81.41347,304.09,0.5,0.66,n,2,284.11,0.69,N,0.0,2025-09-18 20:59:00
21.20121,81.41509,302.34,0.5,0.66,n,2,283.48,0.69,N,2.0,2025-09-18 20:59:00
21.30945,81.58934,300.38,0.51,0.66,n,2,279.98,0.47,N,2.0,2025-09-18 20:59:00
21.31389,81.59075,300.58,0.51,0.66,n,2,280.0,0.8,N,2.0,2025-09-18 20:59:00
21.3651,81.67573,303.55,0.52,0.67,n,2,283.55,1.36,N,2.0,2025-09-18 20:59:00
21.37702,81.67904,310.61,0.52,0.67,n,2,283.75,1.74,N,2.0,2025-09-18 20:59:00
21.48601,81.76575,305.96,0.52,0.67,n,2,281.67,1.4,N,2.0,2025-09-18 20:59:00
21.49055,81.77011,301.7,0.52,0.67,n,2,280.97,0.99,N,0.0,2025-09-18 20:59:00
21.67386,82.08205,297.48,0.54,0.68,n,2,274.21,1.07,N,2.0,2025-09-18 20:59:00
21.73234,82.21331,301.76,0.55,0.68,n,2,279.04,1.09,N,2.0,2025-09-18 20:59:00
21.73355,82.21326,302.75,0.55,0.68,n,2,278.56,0.88,N,2.0,2025-09-18 20:59:00
21.68121,84.0313,301.88,0.72,0.75,n,2,282.6,2.59,N,0.0,2025-09-24 19:05:00
21.88343,83.54874,296.45,0.77,0.78,n,2,276.89,1.41,N,0.0,2025-09-24 19:05:00
22.04275,83.73339,311.31,0.76,0.77,n,2,279.97,3.22,N,2.0,2025-09-24 19:05:00
21.68257,84.03272,303.63,0.72,0.75,n,2,282.33,1.94,N,2.0,2025-09-24 19:06:00
21.67736,84.0363,313.97,0.45,0.63,n,2,279.64,1.27,N,2.0,2025-09-24 20:46:00
21.68301,84.03783,301.03,0.45,0.63,n,2,280.44,1.27,N,2.0,2025-09-24 20:46:00
21.73279,83.84644,302.41,0.44,0.62,n,2,278.12,0.71,N,0.0,2025-09-24 20:46:00
21.74586,83.81508,299.22,0.44,0.62,n,2,278.2,0.65,N,0.0,2025-09-24 20:46:00
21.75428,84.02204,303.99,0.45,0.63,n,2,283.07,0.98,N,2.0,2025-09-24 20:46:00
21.75859,84.0215,305.54,0.45,0.63,n,2,282.69,0.99,N,2.0,2025-09-24 20:46:00
21.75993,84.02346,304.96,0.45,0.63,n,2,283.02,0.98,N,2.0,2025-09-24 20:46:00
21.76159,83.85002,305.71,0.44,0.62,n,2,280.95,0.98,N,0.0,2025-09-24 20:46:00
21.76346,83.84172,309.02,0.44,0.62,n,2,279.79,2.12,N,2.0,2025-09-24 20:46:00
21.76519,84.01876,302.72,0.45,0.63,n,2,282.2,1.18,N,2.0,2025-09-24 20:46:00
21.77083,84.02026,304.37,0.45,0.63,n,2,282.17,1.18,N,2.0,2025-09-24 20:46:00
21.87578,83.49543,297.49,0.41,0.61,n,2,273.65,0.72,N,2.0,2025-09-24 20:46:00
21.87973,83.55419,298.06,0.42,0.61,n,2,263.72,0.26,N,2.0,2025-09-24 20:46:00
21.91971,83.34968,305.88,0.4,0.6,n,2,277.38,1.42,N,2.0,2025-09-24 20:46:00
21.92002,83.35188,302.5,0.4,0.6,n,2,279.05,1.74,N,2.0,2025-09-24 20:46:00
21.92089,83.34807,303.19,0.4,0.6,n,2,277.75,1.12,N,2.0,2025-09-24 20:46:00
21.92631,83.34943,301.67,0.4,0.6,n,2,277.12,1.12,N,2.0,2025-09-24 20:46:00
22.03245,83.36353,298.34,0.4,0.6,n,2,273.96,0.98,N,2.0,2025-09-24 20:46:00
22.03332,83.35969,296.8,0.4,0.6,n,2,273.02,0.9,N,2.0,2025-09-24 20:46:00
22.04079,83.73727,295.36,0.42,0.61,n,2,262.98,0.56,N,2.0,2025-09-24 20:46:00
22.0412,83.72876,298.9,0.42,0.61,n,2,261.43,1.21,N,2.0,2025-09-24 20:46:00
22.04134,83.34952,302.84,0.4,0.6,n,2,272.66,1.11,N,2.0,2025-09-24 20:46:00
22.04213,83.72474,298.15,0.42,0.61,n,2,263.57,0.92,N,2.0,2025-09-24 20:46:00
22.04258,83.72926,303.67,0.42,0.61,n,2,261.68,1.47,N,2.0,2025-09-24 20:46:00
22.04348,83.72521,296.1,0.42,0.61,n,2,263.51,1.34,N,2.0,2025-09-24 20:46:00
22.04577,83.7343,301.88,0.42,0.61,n,2,263.42,1.21,N,2.0,2025-09-24 20:46:00
22.04718,83.7348,297.83,0.42,0.61,n,2,262.65,1.32,N,2.0,2025-09-24 20:46:00
21.3475,81.66718,331.56,0.48,0.4,n,2,293.09,2.85,D,2.0,2025-09-25 07:58:00
21.67694,84.04008,336.83,0.44,0.46,n,2,295.91,7.78,D,2.0,2025-09-25 07:58:00
22.03969,83.73036,355.4,0.42,0.45,n,2,295.88,7.35,D,2.0,2025-09-25 07:58:00
22.04018,83.73448,339.54,0.42,0.46,n,2,296.81,7.35,D,2.0,2025-09-25 07:58:00
22.04068,83.7386,329.96,0.42,0.46,n,2,296.14,6.36,D,2.0,2025-09-25 07:58:00
22.04114,83.73114,349.93,0.42,0.46,n,2,296.47,7.87,D,2.0,2025-09-25 07:58:00
22.0416,83.73526,341.32,0.42,0.46,n,2,297.4,7.87,D,2.0,2025-09-25 07:58:00
22.04437,83.73398,329.87,0.42,0.46,n,2,296.46,5.52,D,2.0,2025-09-25 07:58:00
23.1647,82.33988,342.37,0.55,0.42,n,2,295.71,9.77,D,2.0,2025-09-25 07:59:00
23.16529,82.33774,339.22,0.55,0.42,n,2,295.57,7.11,D,2.0,2025-09-25 07:59:00
23.16592,82.34307,337.04,0.55,0.42,n,2,293.61,3.76,D,2.0,2025-09-25 07:59:00
21.1805,81.38821,306.41,0.49,0.4,n,2,291.35,2.81,N,3.0,2025-09-25 20:27:00
21.18219,81.37894,311.17,0.49,0.4,n,2,291.12,2.12,N,2.0,2025-09-25 20:27:00
21.18783,81.38972,315.04,0.49,0.4,n,2,292.0,6.06,N,2.0,2025-09-25 20:27:00
21.19827,81.41607,305.41,0.49,0.4,n,2,291.11,1.26,N,2.0,2025-09-25 20:27:00
21.29413,81.5946,305.28,0.5,0.41,n,2,291.21,1.14,N,0.0,2025-09-25 20:27:00
21.34337,81.67102,305.43,0.5,0.41,n,2,291.38,1.81,N,2.0,2025-09-25 20:27:00
21.3903,81.64612,306.77,0.5,0.41,n,2,292.04,0.96,N,2.0,2025-09-25 20:27:00
21.4888,81.76829,310.47,0.51,0.41,n,2,291.66,1.84,N,2.0,2025-09-25 20:27:00
21.67593,84.03939,306.78,0.45,0.47,n,2,286.64,1.94,N,2.0,2025-09-25 20:27:00
21.68016,84.04036,311.45,0.45,0.47,n,2,287.16,1.99,N,2.0,2025-09-25 20:27:00
21.681,84.03611,310.62,0.45,0.47,n,2,283.65,1.99,N,2.0,2025-09-25 20:27:00
21.73071,82.21613,305.78,0.53,0.42,n,2,291.32,1.42,N,2.0,2025-09-25 20:27:00
21.75862,83.84206,299.64,0.44,0.46,n,2,271.19,0.84,N,2.0,2025-09-25 20:27:00
21.76279,83.84302,298.91,0.44,0.46,n,2,274.04,1.19,N,2.0,2025-09-25 20:27:00
21.87553,83.49537,308.03,0.42,0.45,n,2,286.32,1.17,N,2.0,2025-09-25 20:27:00
21.88105,83.55438,304.94,0.42,0.45,n,2,279.4,0.92,N,2.0,2025-09-25 20:27:00
21.92076,83.35044,328.25,0.41,0.45,n,2,290.66,4.78,N,2.0,2025-09-25 20:27:00
21.92151,83.34658,313.13,0.41,0.45,n,2,288.01,2.68,N,2.0,2025-09-25 20:27:00
21.9248,83.35133,318.51,0.41,0.45,n,2,288.97,2.42,N,2.0,2025-09-25 20:27:00
21.98535,83.23286,305.55,0.4,0.44,n,2,284.52,1.07,N,2.0,2025-09-25 20:27:00
22.00579,82.67319,303.07,0.56,0.43,n,2,282.21,1.11,N,2.0,2025-09-25 20:27:00
22.00681,82.67012,305.58,0.56,0.43,n,2,281.98,1.34,N,2.0,2025-09-25 20:27:00
22.03905,83.73329,308.17,0.43,0.46,n,2,289.15,2.68,N,2.0,2025-09-25 20:27:00
22.03985,83.72925,331.8,0.43,0.46,n,2,289.24,2.68,N,2.0,2025-09-25 20:27:00
22.04236,83.73832,324.28,0.43,0.46,n,2,289.66,3.55,N,2.0,2025-09-25 20:27:00
22.04316,83.73427,319.18,0.43,0.46,n,2,289.75,2.65,N,2.0,2025-09-25 20:27:00
22.04397,83.73021,331.29,0.43,0.46,n,2,289.83,2.65,N,2.0,2025-09-25 20:27:00
22.04477,83.72614,305.67,0.43,0.46,n,2,288.27,1.27,N,2.0,2025-09-25 20:27:00
22.04729,83.73521,312.77,0.43,0.46,n,2,289.1,2.65,N,2.0,2025-09-25 20:27:00
22.31592,82.53292,304.88,0.54,0.42,n,2,287.18,1.44,N,2.0,2025-09-25 20:27:00
22.33019,82.60625,308.98,0.55,0.42,n,2,287.7,1.73,N,2.0,2025-09-25 20:27:00
23.16397,82.34082,302.46,0.51,0.41,n,2,283.35,2.24,N,2.0,2025-09-25 20:27:00
23.16488,82.33582,330.19,0.51,0.41,n,2,283.64,2.24,N,2.0,2025-09-25 20:27:00
23.165,82.33843,320.0,0.51,0.41,n,2,284.18,1.97,N,2.0,2025-09-25 20:27:00
23.16594,82.33344,320.89,0.51,0.41,n,2,283.5,1.97,N,2.0,2025-09-25 20:27:00
23.16772,82.34158,324.6,0.51,0.41,n,2,284.44,2.24,N,2.0,2025-09-25 20:27:00
23.16781,82.34413,313.15,0.51,0.41,n,2,283.19,1.74,N,2.0,2025-09-25 20:27:00
23.16862,82.33662,312.01,0.51,0.41,n,2,283.68,2.24,N,2.0,2025-09-25 20:27:00
23.16875,82.3392,313.58,0.51,0.41,n,2,284.6,1.97,N,2.0,2025-09-25 20:27:00
23.16967,82.33428,303.68,0.51,0.41,n,2,284.04,1.97,N,2.0,2025-09-25 20:27:00
