latitude,longitude,bright_ti4,scan,track,confidence,version,bright_ti5,frp,daynight,type,acq_DateTime,x_m,y_m,cluster_id,centroid_lat,centroid_lon,detection_count,nearest_industrial_distance_m,nearest_industrial_type,industrial_count_5km
21.18909,81.20028,309.08,0.39,0.36,n,2.0NRT,290.5,0.81,N,,2026-08-01 20:21:00,520788.56602143403,2343088.112414316,34,21.190774642857143,81.198385,28,741.0405032976439,landuse=industrial,5
21.56129,81.75552,308.68,0.39,0.36,n,2.0NRT,288.46,2.0,N,,2026-08-01 20:21:00,578224.6630637976,2384458.7448389377,35,21.55944,81.75155795918367,49,98.24572424558659,landuse=industrial,3
21.62338,81.79445,308.07,0.39,0.37,n,2.0NRT,288.51,1.77,N,,2026-08-01 20:21:00,582220.4930649039,2391351.4214865067,5,21.622910344827584,81.79291172413792,58,1989.7659886748168,landuse=quarry,1
21.63124,82.11251,304.85,0.4,0.37,n,2.0NRT,285.92,0.62,N,,2026-08-01 20:21:00,615134.0415530197,2392423.391666288,36,21.631234444444445,82.11191888888888,18,203.5735332958121,landuse=industrial,2
21.67444,82.08134,304.84,0.4,0.37,n,2.0NRT,285.07,0.76,N,,2026-08-01 20:21:00,611874.657488731,2397182.678379784,6,21.67398962962963,82.0801782962963,135,377.4099350143997,landuse=industrial,2
21.73024,82.21424,309.17,0.4,0.37,n,2.0NRT,287.7,1.78,N,,2026-08-01 20:21:00,625577.4056234829,2403461.5029643583,37,21.73183189189189,82.21332324324325,74,57.98617469489116,landuse=industrial,2
22.00468,82.67042,314.24,0.41,0.37,n,2.0NRT,284.48,1.63,N,,2026-08-01 20:21:00,672434.1954518219,2434286.95401156,10,22.00540012605042,82.66913298319328,238,99.64179113456791,landuse=industrial,4
22.31705,82.53432,296.12,0.41,0.37,n,2.0NRT,263.96,0.25,N,,2026-08-01 20:21:00,658032.886496473,2468724.26301753,12,22.31689644210526,82.53247810526317,475,1134.6192270588463,landuse=quarry,3
22.31848,82.56682,298.12,0.41,0.37,n,2.0NRT,265.7,0.47,N,,2026-08-01 20:21:00,661379.2897228869,2468917.0072974036,12,22.31689644210526,82.53247810526317,475,2729.773192378,landuse=quarry,4
22.31914,82.56291,301.39,0.41,0.37,n,2.0NRT,264.62,0.57,N,,2026-08-01 20:21:00,660975.7387907375,2468985.9035954904,12,22.31689644210526,82.53247810526317,475,3015.892758305436,landuse=quarry,4
22.32185,82.56748,295.04,0.41,0.37,n,2.0NRT,264.36,0.47,N,,2026-08-01 20:21:00,661443.402790341,2469290.840118957,12,22.31689644210526,82.53247810526317,475,2457.5954610578483,landuse=quarry,3
22.32251,82.56358,295.39,0.41,0.37,n,2.0NRT,264.03,0.57,N,,2026-08-01 20:21:00,661040.8911543456,2469359.7448789626,12,22.31689644210526,82.53247810526317,475,2770.983775060615,landuse=quarry,4
22.32516,82.54797,298.63,0.41,0.37,n,2.0NRT,263.97,0.87,N,,2026-08-01 20:21:00,659429.8460912193,2469636.562655458,12,22.31689644210526,82.53247810526317,475,1569.88205880316,landuse=quarry,4
22.33272,82.60599,299.53,0.41,0.37,n,2.0NRT,266.67,0.4,N,,2026-08-01 20:21:00,665397.6759540621,2470536.1216474366,13,22.32849296460177,82.59804663716814,226,1898.6007903284174,landuse=quarry,3
22.35636,82.30221,309.28,0.4,0.37,n,2.0NRT,269.98,1.97,N,,2026-08-01 20:21:00,634085.0593185978,2472851.518608279,7,22.35891150877193,82.30257733333333,285,913.347556928724,landuse=quarry,1
22.3597,82.30285,323.6,0.4,0.37,n,2.0NRT,271.24,1.97,N,,2026-08-01 20:21:00,634147.7674885241,2473221.864416908,7,22.35891150877193,82.30257733333333,285,906.0916024436542,landuse=quarry,1
19.10179,82.16485,330.28,0.5,0.41,n,2.0NRT,295.46,4.25,D,,2026-08-02 07:31:00,622532.2744486926,2112498.001650656,18,19.09990119914347,82.16705094218416,467,1128.215965375856,industrial=steelmaking,2
22.35936,82.30412,339.68,0.45,0.39,n,2.0NRT,297.18,5.03,D,,2026-08-02 07:33:00,634278.8749990074,2473185.354607319,7,22.35891150877193,82.30257733333333,285,1037.1374518696416,landuse=quarry,1
21.80086,82.03843,295.04,0.46,0.39,n,2.0NRT,267.21,0.33,N,,2026-08-02 20:02:00,607340.9122372451,2411146.4976151227,20,21.80240673913044,82.03904565217391,92,9619.102082312036,landuse=industrial,0
21.80234,82.0415,295.24,0.46,0.39,n,2.0NRT,266.51,0.49,N,,2026-08-02 20:02:00,607657.1727105259,2411312.4682243816,20,21.80240673913044,82.03904565217391,92,9422.326978553088,landuse=industrial,0
17.95569,80.79449,308.13,0.48,0.4,n,2.0NRT,291.68,2.12,N,,2026-08-02 20:04:00,478238.70759381884,1985295.2983035897,17,17.957685047619048,80.78900057142857,105,2231.414854535052,landuse=quarry,5
17.9686,83.15366,310.1,0.4,0.37,n,2.0NRT,293.63,1.68,N,,2026-08-02 20:04:00,728076.1924613401,1988034.3893270274,21,17.968154615384613,83.15393615384616,26,135.5728018899102,landuse=industrial,4
18.54154,83.34146,306.89,0.39,0.37,n,2.0NRT,292.72,1.83,N,,2026-08-02 20:04:00,747160.7220496121,2051707.6877840552,38,18.54149380952381,83.34153904761904,21,1016.3319334048944,landuse=quarry,4
19.09676,82.16548,312.61,0.43,0.38,n,2.0NRT,289.43,2.43,N,,2026-08-02 20:04:00,622602.2578336144,2111941.7872858476,18,19.09990119914347,82.16705094218416,467,567.9813994125403,industrial=steelmaking,2
19.10023,82.16604,309.56,0.43,0.38,n,2.0NRT,289.36,1.3,N,,2026-08-02 20:04:00,622658.6158398915,2112326.194373841,18,19.09990119914347,82.16705094218416,467,950.9283525530489,industrial=steelmaking,2
19.10312,82.17064,305.19,0.43,0.38,n,2.0NRT,290.38,1.3,N,,2026-08-02 20:04:00,623140.4156136326,2112649.25236428,18,19.09990119914347,82.16705094218416,467,1367.0380123049895,industrial=steelmaking,2
19.10371,82.16659,333.8,0.43,0.38,n,2.0NRT,291.08,1.3,N,,2026-08-02 20:04:00,622713.9115557796,2112711.7015703167,18,19.09990119914347,82.16705094218416,467,1338.1355965576051,industrial=steelmaking,2
17.95611,80.79485,326.53,0.4,0.44,n,2.0NRT,288.87,2.49,D,,2026-08-05 08:16:00,478276.8791358656,1985341.7233895701,17,17.957685047619048,80.78900057142857,105,2280.0785798039083,landuse=quarry,5
21.75876,84.02281,311.01,0.34,0.56,n,2.0NRT,286.98,2.87,N,,2026-08-09 19:32:00,812647.8647501931,2409184.70483912,39,21.763727131367293,84.02066849865952,746,415.5696377210002,landuse=industrial,9
21.76072,83.84116,303.05,0.35,0.57,n,2.0NRT,285.52,0.69,N,,2026-08-09 19:32:00,793844.2863068543,2409044.898084145,8,21.748015486725663,83.84299966814159,452,690.3237856376189,landuse=industrial,9
21.76504,83.84802,311.47,0.35,0.57,n,2.0NRT,285.85,2.59,N,,2026-08-09 19:32:00,794545.3740214875,2409536.556739548,8,21.748015486725663,83.84299966814159,452,493.8685237229672,landuse=industrial,10
21.7653,83.84863,312.51,0.35,0.57,n,2.0NRT,285.73,1.95,N,,2026-08-09 19:32:00,794607.9673937829,2409566.5248376634,8,21.748015486725663,83.84299966814159,452,545.729099144234,landuse=industrial,10
21.9717,83.19962,301.17,0.39,0.59,n,2.0NRT,286.11,0.89,N,,2026-08-09 19:32:00,727132.1043485025,2431326.34119704,40,21.971846,83.20014,5,3563.3534865808024,landuse=industrial,3
22.004,82.66974,314.99,0.42,0.61,n,2.0NRT,286.68,1.9,N,,2026-08-09 19:32:00,672364.8083084015,2434210.8973490125,10,22.00540012605042,82.66913298319328,238,193.57396748241538,landuse=industrial,4
22.06671,83.70587,302.74,0.36,0.58,n,2.0NRT,286.35,0.77,N,,2026-08-09 19:32:00,779246.382143842,2442689.3498012857,41,22.066069607843136,83.70435509803923,102,2048.6332498862453,landuse=quarry,1
21.5029,81.81057,298.76,0.34,0.56,n,2.0NRT,283.39,1.31,N,,2026-08-10 20:51:00,583958.2337123633,2378024.3099278635,42,21.50192851851852,81.80917481481482,27,1185.6600595784582,landuse=industrial,9
17.95493,80.79514,330.24,0.42,0.38,n,2.0NRT,297.51,4.55,D,,2026-08-11 08:05:00,478307.4431426724,1985211.1388168493,17,17.957685047619048,80.78900057142857,105,2279.555731336833,landuse=quarry,5
22.35736,82.30417,338.94,0.55,0.43,n,2.0NRT,294.1,6.84,D,,2026-08-11 08:07:00,634285.9414494147,2472963.9764678013,7,22.35891150877193,82.30257733333333,285,1070.981237477485,landuse=quarry,1
17.95876,80.79718,309.9,0.52,0.42,n,2.0NRT,292.35,2.29,N,,2026-08-11 20:34:00,478523.9212448278,1985634.638514573,17,17.957685047619048,80.78900057142857,105,2604.015071827642,landuse=quarry,5
17.95963,80.79234,310.82,0.52,0.42,n,2.0NRT,291.78,2.29,N,,2026-08-11 20:34:00,478011.5320757762,1985731.4580925563,17,17.957685047619048,80.78900057142857,105,2171.441758271373,landuse=quarry,5
19.10163,82.17058,303.57,0.4,0.44,n,2.0NRT,289.52,0.72,N,,2026-08-11 20:34:00,623135.2061199466,2112484.3158879853,18,19.09990119914347,82.16705094218416,467,1212.6984769941319,industrial=steelmaking,2
21.96473,83.7708,299.18,0.44,0.46,n,2.0NRT,278.46,1.31,N,,2026-08-11 20:34:00,786155.8657946824,2431512.486284948,-1,21.96473,83.7708,1,5056.70895956967,landuse=quarry,0
18.08656,81.24291,335.15,0.41,0.37,n,2.0NRT,289.21,39.17,D,,2026-08-12 07:46:00,525702.5761595515,1999779.1619609636,-1,18.08656,81.24291,1,45064.865511278214,landuse=quarry,0
21.67827,84.03967,331.58,0.4,0.37,n,2.0NRT,290.3,3.11,D,,2026-08-12 07:46:00,814568.1216749105,2400300.978412387,28,21.679071364902505,84.03850323119777,359,370.0942059006293,landuse=industrial,5
21.74458,83.84264,341.87,0.4,0.37,n,2.0NRT,296.36,4.97,D,,2026-08-12 07:46:00,794030.3489852429,2407259.692218691,8,21.748015486725663,83.84299966814159,452,728.7487700719214,landuse=industrial,8
21.74793,83.8421,345.22,0.4,0.37,n,2.0NRT,295.9,11.51,D,,2026-08-12 07:46:00,793967.6340776834,2407629.784210141,8,21.748015486725663,83.84299966814159,452,529.4757006672003,landuse=quarry,8
21.75521,83.84486,343.61,0.4,0.37,n,2.0NRT,296.36,7.93,D,,2026-08-12 07:46:00,794238.4290560575,2408441.536592248,8,21.748015486725663,83.84299966814159,452,591.4455458148643,landuse=quarry,8
21.76248,83.8476,331.66,0.4,0.37,n,2.0NRT,295.62,4.06,D,,2026-08-12 07:46:00,794507.141599676,2409252.151451021,8,21.748015486725663,83.84299966814159,452,616.7627985540792,landuse=industrial,10
21.92081,83.35064,346.59,0.39,0.36,n,2.0NRT,298.87,6.75,D,,2026-08-12 07:46:00,742818.9947166888,2425922.0252011223,27,21.922663816666667,83.34778976666666,600,783.9706456368126,landuse=industrial,4
22.35893,82.30504,333.67,0.38,0.36,n,2.0NRT,296.06,6.54,D,,2026-08-12 07:46:00,634374.0271928106,2473138.56945803,7,22.35891150877193,82.30257733333333,285,1133.9552468096354,landuse=quarry,1
21.18085,81.37692,303.51,0.39,0.36,n,2.0NRT,287.71,0.96,N,,2026-08-12 20:17:00,539125.6775635829,2342209.515707058,24,21.186550938416424,81.38758909090909,341,1252.7521133631662,man_made=works,7
21.18358,81.3812,311.86,0.39,0.36,n,2.0NRT,289.77,0.96,N,,2026-08-12 20:17:00,539569.2357165081,2342512.72577792,24,21.186550938416424,81.38758909090909,341,748.3568816927329,man_made=works,9
21.18847,81.39343,306.85,0.39,0.36,n,2.0NRT,290.45,1.17,N,,2026-08-12 20:17:00,540837.4029243351,2343057.0379711296,24,21.186550938416424,81.38758909090909,341,520.3104710609297,industrial=steelmaking,9
21.1945,81.39828,317.88,0.39,0.36,n,2.0NRT,289.66,2.1,N,,2026-08-12 20:17:00,541339.1541124351,2343725.6788040684,24,21.186550938416424,81.38758909090909,341,1353.5291892570456,industrial=steelmaking,11
21.21967,81.39117,307.04,0.39,0.36,n,2.0NRT,289.54,0.82,N,,2026-08-12 20:17:00,540594.2887486108,2346509.589793555,-1,21.21967,81.39117,1,920.8736672463108,landuse=industrial,15
21.2455,81.77003,307.98,0.38,0.36,n,2.0NRT,289.21,1.85,N,,2026-08-12 20:17:00,579898.4980563947,2349512.7507769396,43,21.246028181818183,81.76971303030302,33,129.24669233835408,landuse=industrial,9
21.29379,81.59311,305.98,0.39,0.36,n,2.0NRT,287.1,0.81,N,,2026-08-12 20:17:00,561520.6056093451,2354778.3834790243,44,21.295054,81.593654,25,283.1435145161024,landuse=industrial,8
21.31084,81.59235,309.73,0.39,0.36,n,2.0NRT,287.69,1.27,N,,2026-08-12 20:17:00,561434.6842178805,2356665.199622769,1,21.31082025423729,81.58985593220338,118,182.30016921749473,landuse=industrial,10
21.91678,83.35397,300.5,0.39,0.36,n,2.0NRT,272.91,0.45,N,,2026-08-12 20:17:00,743169.9703216865,2425480.969043134,27,21.922663816666667,83.34778976666666,600,1342.5854555981898,landuse=industrial,4
21.92072,83.35084,327.23,0.39,0.36,n,2.0NRT,274.68,2.05,N,,2026-08-12 20:17:00,742839.8157244177,2425912.3742196793,27,21.922663816666667,83.34778976666666,600,805.993854012792,landuse=industrial,4
21.92404,83.35147,309.96,0.39,0.36,n,2.0NRT,273.67,2.05,N,,2026-08-12 20:17:00,742899.2834132347,2426281.0709634963,27,21.922663816666667,83.34778976666666,600,537.0180826366685,landuse=industrial,4
21.92591,83.34019,309.86,0.39,0.36,n,2.0NRT,273.82,1.13,N,,2026-08-12 20:17:00,741730.4636647366,2426470.34774422,27,21.922663816666667,83.34778976666666,600,501.6317602657467,landuse=industrial,4
21.98617,82.01643,300.01,0.38,0.36,n,2.0NRT,280.39,0.58,N,,2026-08-12 20:17:00,604930.9212018688,2431644.649935201,45,21.987866129032252,82.01448451612903,31,1896.3246908833157,landuse=quarry,10
22.03967,83.35366,301.84,0.39,0.36,n,2.0NRT,278.65,1.25,N,,2026-08-12 20:17:00,742928.5660454115,2439090.9631454246,11,22.036216906187622,83.35584205588823,501,2636.0669082740146,landuse=industrial,7
22.04029,83.3499,304.76,0.39,0.36,n,2.0NRT,277.92,0.99,N,,2026-08-12 20:17:00,742539.2697803704,2439153.6472666613,11,22.036216906187622,83.35584205588823,501,2390.071197924289,landuse=industrial,6
22.08837,83.11952,312.44,0.39,0.36,n,2.0NRT,286.71,1.96,N,,2026-08-12 20:17:00,718678.8559831111,2444129.7803557827,32,22.087874586466164,83.11691090225564,133,1302.7729969305944,landuse=quarry,1
22.3556,82.30254,305.44,0.38,0.36,n,2.0NRT,277.28,1.44,N,,2026-08-12 20:17:00,634119.7704059377,2472767.6719047837,7,22.35891150877193,82.30257733333333,285,979.7179033667985,landuse=quarry,1
22.35889,82.30314,320.33,0.38,0.36,n,2.0NRT,276.69,1.44,N,,2026-08-12 20:17:00,634178.4070096115,2473132.446631833,7,22.35891150877193,82.30257733333333,285,939.1495671698214,landuse=quarry,1
21.37745,81.64008,295.18,0.38,0.59,n,2.0NRT,271.24,1.24,N,,2026-08-14 19:38:00,566355.0972083552,2364057.101270995,3,21.378662209302323,81.6453633139535,344,1000.8811904417158,landuse=industrial,8
21.75551,84.02298,307.28,0.43,0.62,n,2.0NRT,285.65,2.89,N,,2026-08-20 19:25:00,812672.508528854,2408824.9646522887,39,21.763727131367293,84.02066849865952,746,771.922592658554,landuse=industrial,9
21.75726,84.02222,306.22,0.44,0.62,n,2.0NRT,284.72,2.91,N,,2026-08-20 19:25:00,812590.05259206,2409017.316729858,39,21.763727131367293,84.02066849865952,746,569.7964545613244,landuse=industrial,9
21.9578,83.80929,296.81,0.45,0.63,n,2.0NRT,280.96,1.43,N,,2026-08-20 19:25:00,790147.3249838955,2430817.2684533284,46,21.955196666666662,83.80623399999999,15,1960.9340644813121,landuse=quarry,1
21.75515,83.8454,296.76,0.55,0.43,n,2.0NRT,282.97,1.12,N,,2026-08-22 20:27:00,794294.4362085453,2408435.919060245,8,21.748015486725663,83.84299966814159,452,570.035186008388,landuse=quarry,8
21.92231,83.34942,303.87,0.51,0.41,n,2.0NRT,283.87,1.9,N,,2026-08-22 20:27:00,742690.373829092,2426086.2223828794,27,21.922663816666667,83.34778976666666,600,580.1287700587824,landuse=industrial,4
22.00303,82.67159,297.66,0.48,0.4,n,2.0NRT,273.93,0.95,N,,2026-08-22 20:27:00,672556.9945948139,2434105.5861903075,10,22.00540012605042,82.66913298319328,238,205.9128246334335,landuse=industrial,4
22.00384,82.66708,303.09,0.48,0.4,n,2.0NRT,276.74,1.15,N,,2026-08-22 20:27:00,672090.3574233957,2434190.1848867196,10,22.00540012605042,82.66913298319328,238,456.7680680210878,landuse=industrial,4
22.01529,83.75329,305.48,0.54,0.42,n,2.0NRT,286.03,1.78,N,,2026-08-22 20:27:00,784245.6381894824,2437080.7958365157,47,22.018233680981595,83.75468067484663,163,1576.0674072201302,landuse=quarry,1
22.32,82.56749,298.3,0.47,0.39,n,2.0NRT,270.71,0.68,N,,2026-08-22 20:27:00,661446.5617455646,2469086.0187956453,12,22.31689644210526,82.53247810526317,475,2572.718751470069,landuse=quarry,4
22.3208,82.56306,301.62,0.47,0.39,n,2.0NRT,271.16,0.68,N,,2026-08-22 20:27:00,660989.2864546023,2469169.858646394,12,22.31689644210526,82.53247810526317,475,2907.7315347522213,landuse=quarry,4
21.19596,81.41667,327.82,0.5,0.66,n,2.0NRT,281.6,2.93,N,,2026-08-25 19:32:00,543247.5290605972,2343892.175809589,19,21.19563582089552,81.4161876119403,67,1169.8730586844642,landuse=industrial,9
21.19639,81.41189,307.28,0.5,0.66,n,2.0NRT,281.28,2.93,N,,2026-08-25 19:32:00,542751.2672816904,2343938.470041022,19,21.19563582089552,81.4161876119403,67,1577.0700170856103,landuse=industrial,9
21.37752,81.67648,303.65,0.48,0.65,n,2.0NRT,277.68,1.85,N,,2026-08-25 19:32:00,570128.6644816186,2364080.6533333054,2,21.373370092879256,81.67946736842106,323,635.4604879290174,landuse=industrial,11
21.39248,81.64462,301.02,0.48,0.65,n,2.0NRT,277.24,0.73,N,,2026-08-25 19:32:00,566818.9346019286,2365722.58958052,3,21.378662209302323,81.6453633139535,344,235.3953528415402,landuse=industrial,5
21.74762,83.84057,298.87,0.35,0.57,n,2.0NRT,279.45,0.68,N,,2026-08-25 19:32:00,793809.9178290323,2407592.529805638,8,21.748015486725663,83.84299966814159,452,513.8664859375785,landuse=industrial,8
21.18221,81.38339,302.23,0.65,0.73,n,2.0NRT,282.69,3.38,N,,2026-08-25 21:12:00,539796.9307437411,2342361.6464483426,24,21.186550938416424,81.38758909090909,341,573.384767161113,man_made=works,8
17.95897,80.78802,301.14,0.7,0.75,n,2.0NRT,282.43,3.86,N,,2026-08-25 21:14:00,477554.0158020677,1985658.9546814286,17,17.957685047619048,80.78900057142857,105,1736.523531991626,landuse=quarry,4
17.95949,80.79189,304.32,0.7,0.75,n,2.0NRT,282.64,2.56,N,,2026-08-25 21:14:00,477963.86546507466,1985716.0223261556,17,17.957685047619048,80.78900057142857,105,2121.9658401923293,landuse=quarry,5
21.74298,83.84299,346.9,0.45,0.63,n,2.0NRT,287.63,11.6,D,,2026-08-26 08:24:00,794069.8341076523,2407083.107222013,8,21.748015486725663,83.84299966814159,452,824.8025978555315,landuse=industrial,8
21.74881,83.84253,346.63,0.45,0.63,n,2.0NRT,287.28,5.28,D,,2026-08-26 08:24:00,794010.3434502468,2407728.0911785057,8,21.748015486725663,83.84299966814159,452,449.82419669264914,landuse=quarry,8
21.74921,83.84696,326.92,0.45,0.63,n,2.0NRT,286.66,5.28,D,,2026-08-26 08:24:00,794468.0087184815,2407780.8460234413,8,21.748015486725663,83.84299966814159,452,107.99636620223107,landuse=quarry,8
21.75503,83.8465,334.17,0.45,0.63,n,2.0NRT,286.35,5.28,D,,2026-08-26 08:24:00,794408.52051794,2408424.722715321,8,21.748015486725663,83.84299966814159,452,542.3582176188025,landuse=quarry,8
21.9208,83.35326,326.38,0.42,0.61,n,2.0NRT,277.14,2.84,D,,2026-08-26 08:24:00,743089.7658290409,2425925.06926907,27,21.922663816666667,83.34778976666666,600,931.0723408977332,landuse=industrial,4
22.35542,82.30332,334.63,0.36,0.58,n,2.0NRT,289.53,7.35,D,,2026-08-26 08:24:00,634200.2677022082,2472748.438754166,7,22.35891150877193,82.30257733333333,285,1060.548070768447,landuse=quarry,1
22.35975,82.30282,333.19,0.36,0.58,n,2.0NRT,286.99,8.21,D,,2026-08-26 08:24:00,634144.6302697305,2473227.3732557273,7,22.35891150877193,82.30257733333333,285,903.0894581894485,landuse=quarry,1
17.95691,80.79494,321.04,0.52,0.42,n,2.0NRT,291.35,3.85,N,,2026-08-27 20:36:00,478286.5068351445,1985430.221831199,17,17.957685047619048,80.78900057142857,105,2313.8891747597872,landuse=quarry,5
17.95779,80.79296,325.37,0.52,0.42,n,2.0NRT,291.51,2.27,N,,2026-08-27 20:36:00,478076.95535764674,1985527.8141616834,17,17.957685047619048,80.78900057142857,105,2147.9955481253346,landuse=quarry,5
17.95781,80.79008,305.78,0.52,0.42,n,2.0NRT,290.77,1.44,N,,2026-08-27 20:36:00,477771.9994078396,1985530.3690083623,17,17.957685047619048,80.78900057142857,105,1868.1708634742945,landuse=quarry,4
17.95866,80.7881,307.84,0.52,0.42,n,2.0NRT,291.04,2.27,N,,2026-08-27 20:36:00,477562.4477052389,1985624.6477778852,17,17.957685047619048,80.78900057142857,105,1726.0430339107832,landuse=quarry,4
17.9587,80.7852,305.22,0.52,0.42,n,2.0NRT,290.86,1.44,N,,2026-08-27 20:36:00,477255.37802819506,1985629.4257890426,17,17.957685047619048,80.78900057142857,105,1472.6236276906334,landuse=quarry,3
21.74363,83.84044,332.72,0.4,0.37,n,2.0NRT,291.66,5.74,D,,2026-08-28 07:46:00,793804.5887211151,2407150.2624095045,8,21.748015486725663,83.84299966814159,452,558.3277963364661,landuse=industrial,8
21.74418,83.84429,334.37,0.4,0.37,n,2.0NRT,290.9,5.74,D,,2026-08-28 07:46:00,794201.9358672855,2407218.5216801534,8,21.748015486725663,83.84299966814159,452,703.3131926493854,landuse=quarry,8
21.74754,83.84375,344.84,0.4,0.37,n,2.0NRT,293.22,5.74,D,,2026-08-28 07:46:00,794139.1964994121,2407589.7212839755,8,21.748015486725663,83.84299966814159,452,414.84092587766554,landuse=quarry,8
21.75426,83.84266,336.85,0.4,0.37,n,2.0NRT,291.59,4.53,D,,2026-08-28 07:46:00,794012.6877193467,2408332.101611867,8,21.748015486725663,83.84299966814159,452,614.9630457471908,landuse=quarry,8
21.76207,83.84924,333.38,0.4,0.37,n,2.0NRT,291.87,4.28,D,,2026-08-28 07:46:00,794677.6954177995,2409209.861351805,8,21.748015486725663,83.84299966814159,452,771.5288543808502,landuse=industrial,10
